,X,Y,Z,RSSI
259,3141.4272513091187,784.1958136020584,-118.77919049041945,-89.0
260,3138.7377084065292,795.7451690660831,-121.77907923722637,-90.0
261,3136.131717746104,807.2944711408105,-123.97890477135404,-91.0
262,3133.4415478313513,818.7326100332825,-125.57876380173283,-91.0
263,3126.1246882727028,854.6018978883466,-127.97763299183121,-92.0
264,3120.7426685175305,878.5884629971723,-128.57699813966138,-91.0
265,3117.8003350666977,889.8042693544878,-129.17687658801813,-90.0
266,3113.7675809552684,899.9091071585854,-130.3774228525541,-91.0
267,3103.9399948540645,920.5625210257817,-134.3792521266184,-90.0
268,3099.0683367020233,931.2225264488707,-136.9800668203106,-91.0
269,3094.448742752493,941.7716504439906,-139.98075429517536,-89.0
270,3089.4096658382614,952.5428187515136,-143.5815906854168,-90.0
271,3072.528341396236,983.3001626501097,-149.9850555013088,-92.0
272,3066.6489634235672,993.4042712976562,-150.98631162130488,-90.0
273,3060.433894851264,1003.1750370820412,-151.7877596655723,-93.0
274,3053.5475247525605,1012.0569896672229,-152.1896489829866,-94.0
275,3045.9899986845835,1020.1612528000845,-152.59196329189012,-92.0
276,3029.280879452477,1034.2589467126954,-152.9976336815628,-91.0
277,3020.2130386516255,1040.6966532508384,-153.0008780271293,-91.0
278,3011.0611856029523,1047.3564557760037,-153.00410603643815,-92.0
279,3002.3293088073756,1053.572236822056,-153.20719013720083,-95.0
280,2994.604872440686,1059.7885079958842,-153.80978396736063,-94.0
281,2981.5081136448684,1071.556251458419,-158.4139403327988,-91.0
282,2976.0513785787457,1077.107521878716,-161.41554815758755,-93.0
283,2970.5102000459865,1082.7696572144098,-163.41716676234088,-96.0
284,2964.21376587481,1086.8764852494492,-164.41939176871134,-95.0
